0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,False
17,True
18,True
19,False
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,False
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,True
53,True
54,True
55,True
56,True
57,True
58,True
59,False
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,True
79,True
80,True
81,False
82,True
83,True
84,True
85,True
86,True
87,True
88,True
89,True
90,False
91,False
92,True
93,False
94,False
95,False
96,False
97,False
98,True
99,False
100,False
101,False
102,True
103,False
104,False
105,False
106,False
107,True
108,False
109,False
110,False
111,False
112,False
113,True
114,True
115,False
116,True
117,True
118,False
119,True
120,False
121,False
122,False
123,True
124,False
125,False
126,True
127,True
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,True
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,True
160,False
161,False
162,False
163,False
164,True
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,True
179,False
180,False
181,False
182,False
183,False
184,False
185,True
186,False
187,False
188,False
189,False
190,False
191,True
192,False
193,False
194,False
195,False
196,False
197,False
198,True
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,True
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,True
224,False
225,False
226,True
227,False
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,True
250,False
251,False
252,False
253,True
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,True
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,True
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,True
295,False
296,False
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,True
314,False
315,False
316,False
317,False
318,True
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,False
337,False
338,False
339,True
340,False
341,True
342,False
343,True
344,True
345,False
346,False
347,True
348,True
349,False
350,False
351,False
352,True
353,False
354,True
355,False
356,False
357,False
358,False
359,True
360,False
361,False
362,False
363,True
364,False
365,False
366,True
367,False
368,False
369,False
370,True
371,False
372,False
373,True
374,True
375,True
376,True
377,True
378,True
379,True
380,False
381,False
382,False
383,False
384,False
385,False
386,False
387,True
388,False
389,True
390,False
391,False
392,True
393,False
394,False
395,False
396,False
397,False
398,False
399,False
400,True
401,False
402,True
403,True
404,True
405,True
406,False
407,False
408,True
409,True
410,False
411,True
412,False
413,True
414,False
415,False
416,False
417,False
418,True
419,True
420,False
421,True
422,True
423,True
424,True
425,True
426,False
427,False
428,True
429,False
430,False
431,True
432,False
433,False
434,False
435,False
436,True
437,True
438,True
439,True
440,False
441,False
442,False
443,True
444,True
445,True
446,True
447,False
448,False
449,False
450,True
451,True
452,False
453,False
454,False
455,True
456,True
457,False
458,True
459,True
460,False
461,False
462,False
463,False
464,True
465,True
466,False
467,True
468,True
469,True
470,True
471,True
472,False
473,False
474,True
475,True
476,True
477,True
478,True
479,True
480,True
481,True
482,True
483,False
484,True
485,True
486,True
487,True
488,True
489,True
490,True
491,True
492,True
493,True
494,True
495,True
496,True
497,True
498,True
499,False
500,True
501,True
502,True
503,False
504,True
505,True
506,False
507,True
508,True
509,True
510,False
511,True
512,False
513,False
514,True
515,True
516,True
517,False
518,True
519,False
520,False
521,True
522,True
523,True
524,False
525,False
526,True
527,False
528,False
529,False
530,False
531,False
532,False
533,False
534,False
535,False
536,False
537,False
538,False
539,False
540,True
541,False
542,False
543,True
544,False
545,False
546,False
547,False
548,False
549,False
550,False
551,False
552,True
553,True
554,False
555,False
556,False
557,False
558,True
559,False
560,False
561,True
562,False
563,False
564,False
565,False
566,False
567,True
568,False
569,False
570,False
571,False
572,False
573,False
574,False
575,False
576,False
577,False
578,False
579,False
580,False
581,False
582,False
583,False
584,False
585,False
586,True
587,False
588,False
589,False
590,True
591,True
592,False
593,False
594,False
595,False
596,False
597,False
598,False
