0,False
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,False
44,False
45,True
46,True
47,True
48,False
49,False
50,True
51,True
52,True
53,False
54,True
55,True
56,False
57,True
58,True
59,False
60,True
61,True
62,True
63,True
64,True
65,False
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,True
79,False
80,False
81,True
82,False
83,True
84,True
85,True
86,True
87,True
88,True
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,True
99,True
100,False
101,True
102,True
103,True
104,True
105,True
106,True
107,True
108,True
109,False
110,False
111,True
112,True
113,True
114,True
115,False
116,False
117,False
118,True
119,True
120,False
121,False
122,True
123,True
124,True
125,False
126,True
127,True
128,True
129,True
130,False
131,True
132,False
133,True
134,True
135,True
136,False
137,True
138,True
139,False
140,True
141,False
142,False
143,True
144,False
145,False
146,False
147,True
148,False
149,False
150,True
151,False
152,True
153,False
154,True
155,False
156,False
157,False
158,True
159,True
160,False
161,False
162,True
163,True
164,False
165,False
166,False
167,False
168,True
169,False
170,False
171,True
172,True
173,False
174,True
175,True
176,False
177,False
178,False
179,False
180,False
181,True
182,False
183,False
184,False
185,False
186,False
187,False
188,True
189,False
190,True
191,True
192,True
193,False
194,True
195,True
196,True
197,True
198,False
199,False
200,False
201,False
202,True
203,False
204,False
205,False
206,False
207,True
208,True
209,False
210,False
211,False
212,True
213,False
214,True
215,False
216,True
217,False
218,True
219,True
220,True
221,False
222,True
223,False
224,False
225,False
226,False
227,True
228,False
229,True
230,True
231,True
232,False
233,False
234,True
235,True
236,False
237,True
238,True
239,False
240,True
241,False
242,False
243,False
244,True
245,True
246,False
247,True
248,True
249,True
250,False
251,True
252,False
253,True
254,True
255,True
256,True
257,False
258,False
259,False
260,False
261,True
262,False
263,True
264,False
265,False
266,False
267,False
268,True
269,False
270,False
271,True
272,True
273,False
274,True
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,True
284,False
285,False
286,False
287,True
288,False
289,True
290,False
291,True
292,False
293,False
294,True
295,True
296,False
297,True
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,True
309,True
310,False
311,False
312,True
313,True
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,False
337,False
338,True
339,False
340,False
341,False
342,False
343,False
344,False
345,False
346,False
347,True
348,True
349,False
350,False
351,False
352,False
353,True
354,False
355,True
356,False
357,False
358,False
359,False
360,True
361,False
362,True
363,False
364,False
365,False
366,False
367,False
368,False
369,True
370,False
371,True
372,False
373,True
374,True
375,False
376,True
377,True
378,True
379,True
380,True
381,False
382,True
383,True
384,True
385,False
386,False
387,True
388,True
389,True
390,True
391,False
392,True
393,False
394,False
395,True
396,True
397,False
398,True
399,False
400,False
401,True
402,True
403,True
404,True
405,True
406,True
407,False
408,True
409,True
410,True
411,True
412,True
413,False
414,True
415,False
416,False
417,False
418,True
419,False
420,False
421,True
422,True
423,True
424,True
425,False
426,False
427,False
428,False
429,False
430,False
431,True
432,False
433,True
434,True
435,False
436,True
437,True
438,False
439,True
440,True
441,True
442,False
443,True
444,True
445,True
446,False
447,False
448,False
449,True
450,False
451,True
452,False
453,True
454,True
455,False
456,True
457,False
458,False
459,True
460,True
461,True
462,False
463,False
464,True
465,True
466,True
467,True
468,True
469,True
470,True
471,True
472,False
473,False
474,True
475,True
476,True
477,True
478,True
479,True
480,True
481,True
482,False
483,True
484,True
485,True
486,True
487,True
488,True
489,True
490,True
491,True
492,True
493,True
494,True
495,True
496,True
497,True
498,False
499,False
500,True
501,True
502,True
503,True
504,True
505,True
506,True
507,True
508,True
509,True
510,False
511,False
512,False
513,False
514,False
515,False
516,False
517,False
518,False
519,False
520,False
521,False
522,False
523,False
524,False
525,False
526,False
527,False
528,False
529,False
530,False
531,False
532,False
533,False
534,False
535,False
536,False
537,False
538,False
539,False
540,False
541,False
542,False
543,False
